utc_date_time,latitude,longitude,geometry,pm2_5_cf_1,pm10_0_cf_1,pm2_5_atm,pm10_0_atm,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2_5_atm_b,pm10_0_atm_b,pm25_aqi_cf_1,pm25_aqi_atm,pm25_aqi_cf_1_b,pm25_aqi_atm_b,temperature,relative_humidity,calculated_heat_index,wet_bulb_temp,wind_speed
2025-10-03 22:01:58+00:00,33.776359395865974,-84.40735513095095,POINT (-84.40735513095095 33.776359395865974),6.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,25.0,25.0,21.0,21.0,26.444444444444443,43.5,26.362361111111106,17.77777777777778,0.0
2025-10-03 22:01:59+00:00,33.776352600337475,-84.40734890767747,POINT (-84.40734890767747 33.776352600337475),6.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,25.0,25.0,21.0,21.0,26.444444444444443,43.5,26.362361111111106,17.77777777777778,0.0
2025-10-03 22:02:00+00:00,33.776342180908756,-84.40733936567433,POINT (-84.40733936567433 33.776342180908756),6.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,25.0,25.0,21.0,21.0,26.444444444444443,43.5,26.362361111111106,17.77777777777778,0.0
2025-10-03 22:02:01+00:00,33.77633071953718,-84.40732886947089,POINT (-84.40732886947089 33.77633071953718),6.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,25.0,25.0,21.0,21.0,26.444444444444443,43.5,26.362361111111106,17.77777777777778,0.0
2025-10-03 22:02:02+00:00,33.77631921236592,-84.40731833132457,POINT (-84.40731833132457 33.77631921236592),6.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,25.0,25.0,21.0,21.0,26.444444444444443,43.5,26.362361111111106,17.77777777777778,0.0
2025-10-03 22:02:03+00:00,33.77630820326624,-84.40730824930698,POINT (-84.40730824930698 33.77630820326624),6.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,25.0,25.0,21.0,21.0,26.333333333333336,43.6,26.247,17.77777777777778,0.8
2025-10-03 22:02:04+00:00,33.776296650295286,-84.40729766921778,POINT (-84.40729766921778 33.776296650295286),6.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,25.0,25.0,21.0,21.0,26.333333333333336,43.6,26.247,17.77777777777778,0.8
2025-10-03 22:02:05+00:00,33.7762793437387,-84.40728182005545,POINT (-84.40728182005545 33.7762793437387),6.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,25.0,25.0,21.0,21.0,26.333333333333336,43.6,26.247,17.77777777777778,0.8
2025-10-03 22:02:06+00:00,33.77627304628179,-84.40727605291069,POINT (-84.40727605291069 33.77627304628179),6.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,25.0,25.0,21.0,21.0,26.333333333333336,43.6,26.247,17.77777777777778,0.8
2025-10-03 22:02:07+00:00,33.776253655839454,-84.40725829534772,POINT (-84.40725829534772 33.776253655839454),6.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,25.0,25.0,21.0,21.0,26.333333333333336,43.6,26.247,17.77777777777778,0.8
2025-10-03 22:02:08+00:00,33.77624581836808,-84.40725111787393,POINT (-84.40725111787393 33.77624581836808),5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.22222222222222,43.7,26.131638888888883,17.72222222222222,0.9
2025-10-03 22:02:09+00:00,33.77623793509702,-84.40724389845728,POINT (-84.40724389845728 33.77623793509702),5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.22222222222222,43.7,26.131638888888883,17.72222222222222,0.9
2025-10-03 22:02:10+00:00,33.77622692599734,-84.40723381643967,POINT (-84.40723381643967 33.77622692599734),5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.22222222222222,43.7,26.131638888888883,17.72222222222222,0.9
2025-10-03 22:02:11+00:00,33.776214874954796,-84.40722278022176,POINT (-84.40722278022176 33.776214874954796),5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.22222222222222,43.7,26.131638888888883,17.72222222222222,0.9
2025-10-03 22:02:12+00:00,33.77619657225503,-84.40720601880199,POINT (-84.40720601880199 33.77619657225503),5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.22222222222222,43.7,26.131638888888883,17.72222222222222,0.9
2025-10-03 22:02:13+00:00,33.776188705882355,-84.40719482352942,POINT (-84.40719482352942 33.776188705882355),5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.11111111111111,43.7,26.014972222222223,17.61111111111111,0.8
2025-10-03 22:02:14+00:00,33.77618664705882,-84.40718658823529,POINT (-84.40718658823529 33.77618664705882),5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.11111111111111,43.7,26.014972222222223,17.61111111111111,0.8
2025-10-03 22:02:15+00:00,33.77618382352941,-84.40717529411765,POINT (-84.40717529411765 33.77618382352941),5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.11111111111111,43.7,26.014972222222223,17.61111111111111,0.8
2025-10-03 22:02:16+00:00,33.77618158823529,-84.40716635294118,POINT (-84.40716635294118 33.77618158823529),5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.11111111111111,43.7,26.014972222222223,17.61111111111111,0.8
2025-10-03 22:02:17+00:00,33.77618,-84.40716,POINT (-84.40716 33.77618),5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.11111111111111,43.7,26.014972222222223,17.61111111111111,0.8
2025-10-03 22:02:18+00:00,33.7761814,-84.4071558,POINT (-84.4071558 33.7761814),5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.055555555555557,43.7,25.95663888888889,17.61111111111111,0.9
2025-10-03 22:02:19+00:00,33.7761585,-84.4071195,POINT (-84.4071195 33.7761585),5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.055555555555557,43.7,25.95663888888889,17.61111111111111,0.9
2025-10-03 22:02:20+00:00,33.7761468,-84.4071156,POINT (-84.4071156 33.7761468),5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.055555555555557,43.7,25.95663888888889,17.61111111111111,0.9
2025-10-03 22:02:21+00:00,33.7761354,-84.4071118,POINT (-84.4071118 33.7761354),5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.055555555555557,43.7,25.95663888888889,17.61111111111111,0.9
2025-10-03 22:02:22+00:00,33.7761255,-84.40710849999999,POINT (-84.40710849999999 33.7761255),5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.055555555555557,43.7,25.95663888888889,17.61111111111111,0.9
2025-10-03 22:02:23+00:00,33.7761207,-84.4071069,POINT (-84.4071069 33.7761207),5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,23.0,23.0,23.0,23.0,26.055555555555557,43.7,25.95663888888889,17.61111111111111,1.0
2025-10-03 22:02:24+00:00,33.7761186,-84.4071062,POINT (-84.4071062 33.7761186),5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,23.0,23.0,23.0,23.0,26.055555555555557,43.7,25.95663888888889,17.61111111111111,1.0
2025-10-03 22:02:25+00:00,33.7761192,-84.4071064,POINT (-84.4071064 33.7761192),5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,23.0,23.0,23.0,23.0,26.055555555555557,43.7,25.95663888888889,17.61111111111111,1.0
2025-10-03 22:02:26+00:00,33.7761189,-84.4071063,POINT (-84.4071063 33.7761189),5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,23.0,23.0,23.0,23.0,26.055555555555557,43.7,25.95663888888889,17.61111111111111,1.0
2025-10-03 22:02:27+00:00,33.7761195,-84.4071065,POINT (-84.4071065 33.7761195),5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,23.0,23.0,23.0,23.0,26.055555555555557,43.7,25.95663888888889,17.61111111111111,1.0
2025-10-03 22:02:28+00:00,33.776119200000004,-84.4071064,POINT (-84.4071064 33.776119200000004),5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,23.0,23.0,23.0,23.0,26.055555555555557,43.9,25.959250000000004,17.61111111111111,0.0
2025-10-03 22:02:29+00:00,33.7761198,-84.40710659999999,POINT (-84.40710659999999 33.7761198),5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,23.0,23.0,23.0,23.0,26.055555555555557,43.9,25.959250000000004,17.61111111111111,0.0
2025-10-03 22:02:30+00:00,33.77612010000001,-84.4071067,POINT (-84.4071067 33.77612010000001),5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,23.0,23.0,23.0,23.0,26.055555555555557,43.9,25.959250000000004,17.61111111111111,0.0
2025-10-03 22:02:31+00:00,33.7761195,-84.4071065,POINT (-84.4071065 33.7761195),5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,23.0,23.0,23.0,23.0,26.055555555555557,43.9,25.959250000000004,17.61111111111111,0.0
2025-10-03 22:02:32+00:00,33.776118600000004,-84.4071062,POINT (-84.4071062 33.776118600000004),5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,23.0,23.0,23.0,23.0,26.055555555555557,43.9,25.959250000000004,17.61111111111111,0.0
2025-10-03 22:02:33+00:00,33.7761159,-84.4071053,POINT (-84.4071053 33.7761159),5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,23.0,23.0,23.0,23.0,26.0,44.0,25.90222222222222,17.61111111111111,0.0
2025-10-03 22:02:34+00:00,33.7761108,-84.4071036,POINT (-84.4071036 33.7761108),5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,23.0,23.0,23.0,23.0,26.0,44.0,25.90222222222222,17.61111111111111,0.0
2025-10-03 22:02:35+00:00,33.77609402752294,-84.40708009174313,POINT (-84.40708009174313 33.77609402752294),5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,23.0,23.0,23.0,23.0,26.0,44.0,25.90222222222222,17.61111111111111,0.0
2025-10-03 22:02:36+00:00,33.776089871559634,-84.40706623853211,POINT (-84.40706623853211 33.776089871559634),5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,23.0,23.0,23.0,23.0,26.0,44.0,25.90222222222222,17.61111111111111,0.0
2025-10-03 22:02:37+00:00,33.776085247706426,-84.40705082568807,POINT (-84.40705082568807 33.776085247706426),5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,23.0,23.0,23.0,23.0,26.0,44.0,25.90222222222222,17.61111111111111,0.0
2025-10-03 22:02:38+00:00,33.77607999082569,-84.4070333027523,POINT (-84.4070333027523 33.77607999082569),6.0,7.0,6.0,7.0,3.5,3.5,3.5,3.5,25.0,25.0,15.0,15.0,26.11111111111111,44.2,26.021499999999993,17.72222222222222,0.9
2025-10-03 22:02:39+00:00,33.77607489908257,-84.40701633027524,POINT (-84.40701633027524 33.77607489908257),6.0,7.0,6.0,7.0,3.5,3.5,3.5,3.5,25.0,25.0,15.0,15.0,26.11111111111111,44.2,26.021499999999993,17.72222222222222,0.9
2025-10-03 22:02:40+00:00,33.77606988990826,-84.40699963302752,POINT (-84.40699963302752 33.77606988990826),6.0,7.0,6.0,7.0,3.5,3.5,3.5,3.5,25.0,25.0,15.0,15.0,26.11111111111111,44.2,26.021499999999993,17.72222222222222,0.9
2025-10-03 22:02:41+00:00,33.77606460550459,-84.40698201834861,POINT (-84.40698201834861 33.77606460550459),6.0,7.0,6.0,7.0,3.5,3.5,3.5,3.5,25.0,25.0,15.0,15.0,26.11111111111111,44.2,26.021499999999993,17.72222222222222,0.9
2025-10-03 22:02:42+00:00,33.77605959633028,-84.40696532110091,POINT (-84.40696532110091 33.77605959633028),6.0,7.0,6.0,7.0,3.5,3.5,3.5,3.5,25.0,25.0,15.0,15.0,26.11111111111111,44.2,26.021499999999993,17.72222222222222,0.9
2025-10-03 22:02:43+00:00,33.776052055045874,-84.40694018348624,POINT (-84.40694018348624 33.776052055045874),6.0,7.0,6.0,7.0,3.5,3.5,3.5,3.5,25.0,25.0,15.0,15.0,26.22222222222222,44.3,26.139472222222224,17.77777777777778,0.8
2025-10-03 22:02:44+00:00,33.77604952293578,-84.40693174311926,POINT (-84.40693174311926 33.77604952293578),6.0,7.0,6.0,7.0,3.5,3.5,3.5,3.5,25.0,25.0,15.0,15.0,26.22222222222222,44.3,26.139472222222224,17.77777777777778,0.8
2025-10-03 22:02:45+00:00,33.77604481651377,-84.40691605504587,POINT (-84.40691605504587 33.77604481651377),6.0,7.0,6.0,7.0,3.5,3.5,3.5,3.5,25.0,25.0,15.0,15.0,26.22222222222222,44.3,26.139472222222224,17.77777777777778,0.8
2025-10-03 22:02:46+00:00,33.7760403853211,-84.40690128440366,POINT (-84.40690128440366 33.7760403853211),6.0,7.0,6.0,7.0,3.5,3.5,3.5,3.5,25.0,25.0,15.0,15.0,26.22222222222222,44.3,26.139472222222224,17.77777777777778,0.8
2025-10-03 22:02:47+00:00,33.776033160000004,-84.40689087999999,POINT (-84.40689087999999 33.776033160000004),6.0,7.0,6.0,7.0,3.5,3.5,3.5,3.5,25.0,25.0,15.0,15.0,26.22222222222222,44.3,26.139472222222224,17.77777777777778,0.8
2025-10-03 22:02:48+00:00,33.77602452000001,-84.40687936,POINT (-84.40687936 33.77602452000001),6.0,7.0,6.0,7.0,3.5,3.5,3.5,3.5,25.0,25.0,15.0,15.0,26.055555555555557,44.3,25.964472222222227,17.72222222222222,0.0
2025-10-03 22:02:49+00:00,33.77601612,-84.40686816,POINT (-84.40686816 33.77601612),6.0,7.0,6.0,7.0,3.5,3.5,3.5,3.5,25.0,25.0,15.0,15.0,26.055555555555557,44.3,25.964472222222227,17.72222222222222,0.0
2025-10-03 22:02:50+00:00,33.77600832,-84.40685975999999,POINT (-84.40685975999999 33.77600832),6.0,7.0,6.0,7.0,3.5,3.5,3.5,3.5,25.0,25.0,15.0,15.0,26.055555555555557,44.3,25.964472222222227,17.72222222222222,0.0
2025-10-03 22:02:51+00:00,33.77599362,-84.40685766,POINT (-84.40685766 33.77599362),6.0,7.0,6.0,7.0,3.5,3.5,3.5,3.5,25.0,25.0,15.0,15.0,26.055555555555557,44.3,25.964472222222227,17.72222222222222,0.0
2025-10-03 22:02:52+00:00,33.77597822,-84.40685546,POINT (-84.40685546 33.77597822),6.0,7.0,6.0,7.0,3.5,3.5,3.5,3.5,25.0,25.0,15.0,15.0,26.055555555555557,44.3,25.964472222222227,17.72222222222222,0.0
2025-10-03 22:02:53+00:00,33.775952600000004,-84.4068518,POINT (-84.4068518 33.775952600000004),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.11111111111111,44.3,26.022805555555554,17.72222222222222,0.8
2025-10-03 22:02:54+00:00,33.775942380000004,-84.40685034,POINT (-84.40685034 33.775942380000004),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.11111111111111,44.3,26.022805555555554,17.72222222222222,0.8
2025-10-03 22:02:55+00:00,33.775932159999996,-84.40684888,POINT (-84.40684888 33.775932159999996),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.11111111111111,44.3,26.022805555555554,17.72222222222222,0.8
2025-10-03 22:02:56+00:00,33.775909340000005,-84.40684562,POINT (-84.40684562 33.775909340000005),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.11111111111111,44.3,26.022805555555554,17.72222222222222,0.8
2025-10-03 22:02:57+00:00,33.7759022,-84.4068446,POINT (-84.4068446 33.7759022),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.11111111111111,44.3,26.022805555555554,17.72222222222222,0.8
2025-10-03 22:02:58+00:00,33.7758798,-84.4068414,POINT (-84.4068414 33.7758798),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.166666666666664,44.3,26.08113888888888,17.77777777777778,0.9
2025-10-03 22:02:59+00:00,33.77587,-84.40684,POINT (-84.40684 33.77587),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.166666666666664,44.3,26.08113888888888,17.77777777777778,0.9
2025-10-03 22:03:00+00:00,33.77587,-84.40684,POINT (-84.40684 33.77587),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.166666666666664,44.3,26.08113888888888,17.77777777777778,0.9
2025-10-03 22:03:01+00:00,33.77585440000001,-84.4068452,POINT (-84.4068452 33.77585440000001),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.166666666666664,44.3,26.08113888888888,17.77777777777778,0.9
2025-10-03 22:03:02+00:00,33.775831405405405,-84.40684856756758,POINT (-84.40684856756758 33.775831405405405),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.166666666666664,44.3,26.08113888888888,17.77777777777778,0.9
2025-10-03 22:03:03+00:00,33.77581908108108,-84.40684651351351,POINT (-84.40684651351351 33.77581908108108),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.166666666666664,44.4,26.08244444444444,17.77777777777778,1.0
2025-10-03 22:03:04+00:00,33.775805297297296,-84.40684421621621,POINT (-84.40684421621621 33.775805297297296),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.166666666666664,44.4,26.08244444444444,17.77777777777778,1.0
2025-10-03 22:03:05+00:00,33.77579264864865,-84.40684210810811,POINT (-84.40684210810811 33.77579264864865),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.166666666666664,44.4,26.08244444444444,17.77777777777778,1.0
2025-10-03 22:03:06+00:00,33.775767661256175,-84.4068334368384,POINT (-84.4068334368384 33.775767661256175),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.166666666666664,44.4,26.08244444444444,17.77777777777778,1.0
2025-10-03 22:03:07+00:00,33.77576256986592,-84.40683072865208,POINT (-84.40683072865208 33.77576256986592),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,21.0,21.0,21.0,26.166666666666664,44.4,26.08244444444444,17.77777777777778,1.0
2025-10-03 22:03:08+00:00,33.775751193013406,-84.4068246771348,POINT (-84.4068246771348 33.775751193013406),5.0,5.0,5.0,5.0,5.0,6.5,5.0,6.5,21.0,21.0,21.0,21.0,26.22222222222222,44.6,26.143388888888886,17.88888888888889,0.9
2025-10-03 22:03:09+00:00,33.77573857233592,-84.40681796400847,POINT (-84.40681796400847 33.77573857233592),5.0,5.0,5.0,5.0,5.0,6.5,5.0,6.5,21.0,21.0,21.0,21.0,26.22222222222222,44.6,26.143388888888886,17.88888888888889,0.9
2025-10-03 22:03:10+00:00,33.77572631651376,-84.40681144495413,POINT (-84.40681144495413 33.77572631651376),5.0,5.0,5.0,5.0,5.0,6.5,5.0,6.5,21.0,21.0,21.0,21.0,26.22222222222222,44.6,26.143388888888886,17.88888888888889,0.9
2025-10-03 22:03:11+00:00,33.77570684650671,-84.4068010885674,POINT (-84.4068010885674 33.77570684650671),5.0,5.0,5.0,5.0,5.0,6.5,5.0,6.5,21.0,21.0,21.0,21.0,26.22222222222222,44.6,26.143388888888886,17.88888888888889,0.9
2025-10-03 22:03:12+00:00,33.77569885285815,-84.40679683662668,POINT (-84.40679683662668 33.77569885285815),5.0,5.0,5.0,5.0,5.0,6.5,5.0,6.5,21.0,21.0,21.0,21.0,26.22222222222222,44.6,26.143388888888886,17.88888888888889,0.9
2025-10-03 22:03:13+00:00,33.77569127381793,-84.40679280522231,POINT (-84.40679280522231 33.77569127381793),5.0,5.0,5.0,5.0,5.0,6.5,5.0,6.5,21.0,21.0,21.0,21.0,26.22222222222222,44.6,26.143388888888886,17.88888888888889,0.9
2025-10-03 22:03:14+00:00,33.77567886873677,-84.40678620677488,POINT (-84.40678620677488 33.77567886873677),5.0,5.0,5.0,5.0,5.0,6.5,5.0,6.5,21.0,21.0,21.0,21.0,26.22222222222222,44.6,26.143388888888886,17.88888888888889,0.9
2025-10-03 22:03:15+00:00,33.77566651340861,-84.40677963479182,POINT (-84.40677963479182 33.77566651340861),5.0,5.0,5.0,5.0,5.0,6.5,5.0,6.5,21.0,21.0,21.0,21.0,26.22222222222222,44.6,26.143388888888886,17.88888888888889,0.9
2025-10-03 22:03:16+00:00,33.775645583980236,-84.40676850211715,POINT (-84.40676850211715 33.775645583980236),5.0,5.0,5.0,5.0,5.0,6.5,5.0,6.5,21.0,21.0,21.0,21.0,26.22222222222222,44.6,26.143388888888886,17.88888888888889,0.9
2025-10-03 22:03:17+00:00,33.775637324982355,-84.40676410903318,POINT (-84.40676410903318 33.775637324982355),5.0,5.0,5.0,5.0,5.0,6.5,5.0,6.5,21.0,21.0,21.0,21.0,26.22222222222222,44.6,26.143388888888886,17.88888888888889,0.9
2025-10-03 22:03:18+00:00,33.7756294805928,-84.40675993648554,POINT (-84.40675993648554 33.7756294805928),5.0,5.0,5.0,5.0,5.0,6.5,5.0,6.5,21.0,21.0,21.0,21.0,26.22222222222222,44.6,26.143388888888886,18.000000000000004,0.9
2025-10-03 22:03:19+00:00,33.77561181827805,-84.40675054163727,POINT (-84.40675054163727 33.77561181827805),5.0,5.0,5.0,5.0,5.0,6.5,5.0,6.5,21.0,21.0,21.0,21.0,26.22222222222222,44.6,26.143388888888886,18.000000000000004,0.9
2025-10-03 22:03:20+00:00,33.77560594742414,-84.40674741884263,POINT (-84.40674741884263 33.77560594742414),5.0,5.0,5.0,5.0,5.0,6.5,5.0,6.5,21.0,21.0,21.0,21.0,26.22222222222222,44.6,26.143388888888886,18.000000000000004,0.9
2025-10-03 22:03:21+00:00,33.77558475264644,-84.40673614502471,POINT (-84.40673614502471 33.77558475264644),5.0,5.0,5.0,5.0,5.0,6.5,5.0,6.5,21.0,21.0,21.0,21.0,26.22222222222222,44.6,26.143388888888886,18.000000000000004,0.9
2025-10-03 22:03:22+00:00,33.775575714184896,-84.40673133733239,POINT (-84.40673133733239 33.775575714184896),5.0,5.0,5.0,5.0,5.0,6.5,5.0,6.5,21.0,21.0,21.0,21.0,26.22222222222222,44.6,26.143388888888886,18.000000000000004,0.9
2025-10-03 22:03:23+00:00,33.77556709033169,-84.40672675017643,POINT (-84.40672675017643 33.77556709033169),7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,29.0,29.0,21.0,21.0,26.166666666666664,44.6,26.085055555555552,17.77777777777778,0.9
2025-10-03 22:03:24+00:00,33.77555373994355,-84.40671964890615,POINT (-84.40671964890615 33.77555373994355),7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,29.0,29.0,21.0,21.0,26.166666666666664,44.6,26.085055555555552,17.77777777777778,0.9
2025-10-03 22:03:25+00:00,33.7755403398024,-84.4067125211715,POINT (-84.4067125211715 33.7755403398024),7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,29.0,29.0,21.0,21.0,26.166666666666664,44.6,26.085055555555552,17.77777777777778,0.9
2025-10-03 22:03:26+00:00,33.77552771912491,-84.40670580804517,POINT (-84.40670580804517 33.77552771912491),7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,29.0,29.0,21.0,21.0,26.166666666666664,44.6,26.085055555555552,17.77777777777778,0.9
2025-10-03 22:03:27+00:00,33.7755146838391,-84.4066988743825,POINT (-84.4066988743825 33.7755146838391),7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,29.0,29.0,21.0,21.0,26.166666666666664,44.6,26.085055555555552,17.77777777777778,0.9
2025-10-03 22:03:28+00:00,33.77550206316161,-84.40669216125617,POINT (-84.40669216125617 33.77550206316161),7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,29.0,29.0,21.0,21.0,26.11111111111111,44.5,26.025416666666665,17.77777777777778,0.9
2025-10-03 22:03:29+00:00,33.775483107268876,-84.40668207833451,POINT (-84.40668207833451 33.775483107268876),7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,29.0,29.0,21.0,21.0,26.11111111111111,44.5,26.025416666666665,17.77777777777778,0.9
2025-10-03 22:03:30+00:00,33.7754764071983,-84.40667851446719,POINT (-84.40667851446719 33.7754764071983),7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,29.0,29.0,21.0,21.0,26.11111111111111,44.5,26.025416666666665,17.77777777777778,0.9
2025-10-03 22:03:31+00:00,33.77546415137614,-84.40667199541285,POINT (-84.40667199541285 33.77546415137614),7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,29.0,29.0,21.0,21.0,26.11111111111111,44.5,26.025416666666665,17.77777777777778,0.9
2025-10-03 22:03:32+00:00,33.775451895553985,-84.40666547635851,POINT (-84.40666547635851 33.775451895553985),7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,29.0,29.0,21.0,21.0,26.11111111111111,44.5,26.025416666666665,17.77777777777778,0.9
2025-10-03 22:03:33+00:00,33.77543963973183,-84.40665895730417,POINT (-84.40665895730417 33.77543963973183),7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,29.0,29.0,21.0,21.0,26.11111111111111,44.5,26.025416666666665,17.77777777777778,0.9
2025-10-03 22:03:34+00:00,33.77542779851799,-84.40665265878617,POINT (-84.40665265878617 33.77542779851799),7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,29.0,29.0,21.0,21.0,26.11111111111111,44.5,26.025416666666665,17.77777777777778,0.9
2025-10-03 22:03:35+00:00,33.77541637191249,-84.40664658080452,POINT (-84.40664658080452 33.77541637191249),7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,29.0,29.0,21.0,21.0,26.11111111111111,44.5,26.025416666666665,17.77777777777778,0.9
2025-10-03 22:03:36+00:00,33.77540375123501,-84.4066398676782,POINT (-84.4066398676782 33.77540375123501),7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,29.0,29.0,21.0,21.0,26.11111111111111,44.5,26.025416666666665,17.77777777777778,0.9
2025-10-03 22:03:37+00:00,33.775390715949186,-84.40663293401553,POINT (-84.40663293401553 33.775390715949186),7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,29.0,29.0,21.0,21.0,26.11111111111111,44.5,26.025416666666665,17.77777777777778,0.9
2025-10-03 22:03:38+00:00,33.77537768066337,-84.40662600035286,POINT (-84.40662600035286 33.77537768066337),7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,29.0,29.0,21.0,21.0,26.055555555555557,44.4,25.965777777777785,17.72222222222222,0.9
2025-10-03 22:03:39+00:00,33.77535555716302,-84.40661423253353,POINT (-84.40661423253353 33.77535555716302),7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,29.0,29.0,21.0,21.0,26.055555555555557,44.4,25.965777777777785,17.72222222222222,0.9
2025-10-03 22:03:40+00:00,33.77534766302047,-84.40661003352153,POINT (-84.40661003352153 33.77534766302047),7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,29.0,29.0,21.0,21.0,26.055555555555557,44.4,25.965777777777785,17.72222222222222,0.9
2025-10-03 22:03:41+00:00,33.77533857480592,-84.40660519936486,POINT (-84.40660519936486 33.77533857480592),7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,29.0,29.0,21.0,21.0,26.055555555555557,44.4,25.965777777777785,17.72222222222222,0.9
