Waypoints
Date,Name,Latitude,Longitude,Altitude (m),Notes
2025-10-03T13:14:39Z,Start,33.81055, -84.37157,255.45641541760415,"",""
2025-10-03T13:21:05Z,End,33.81062, -84.37166,253.54925121553242,"",""
Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2025-10-03T13:16:17Z,2025-10-03T09:16:17Z,97.50884103775024,33.81084, -84.36869,2.002086743644721,264.0024701198563,3.0,272.7892604592798,4.35362765675975,4.084282653244537,100.43582694408079,10.260238647460938,15.883529663085938,10.0,17.17399290730241,0.0
2025-10-03T13:16:20Z,2025-10-03T09:16:20Z,100.50804305076599,33.81080, -84.36858,2.001789126974262,264.9552782615647,3.0,284.5324299637837,4.004420488780047,4.084282653244537,113.49343032489423,34.001678466796875,39.624969482421875,10.0,14.507908694235262,0.0
2025-10-03T13:16:26Z,2025-10-03T09:16:26Z,106.50853705406189,33.81073, -84.36849,2.0111418688510807,265.6748210620135,3.0,295.3581205169012,0.7231296003369592,3.881383825705191,127.00331426031887,35.10236740112305,40.72565841674805,10.0,11.132036037693096,0.0
2025-10-03T13:16:30Z,2025-10-03T09:16:30Z,110.51254308223724,33.81064, -84.36839,2.009075139448116,266.2052787579596,3.0,309.0721120939465,4.174059556806556,1.1266506254179738,138.90828144617387,39.423858642578125,45.047149658203125,10.0,13.815047340862613,0.0
2025-10-03T13:16:33Z,2025-10-03T09:16:33Z,113.51484107971191,33.81055, -84.36830,2.0077807985892164,266.42785830050707,3.0,321.71853052342743,4.334896465657878,4.038977306307191,139.5007010575387,42.09791946411133,47.72121047973633,10.0,16.20947761615847,0.0
2025-10-03T13:16:36Z,2025-10-03T09:16:36Z,116.51708698272705,33.81046, -84.36820,2.0066710633608067,266.28720942605287,3.0,335.40121688949915,4.480894079217542,4.038977306307191,138.3697816681161,40.003761291503906,45.627052307128906,10.0,27.15825418750372,0.0
2025-10-03T13:16:39Z,2025-10-03T09:16:39Z,119.50791299343109,33.81037, -84.36810,2.0057196030797417,266.6759818531573,3.0,349.1385737914329,4.306653774009465,4.519047252359625,138.68483096156046,48.53277587890625,54.15606689453125,10.0,57.65047813156653,0.0
2025-10-03T13:16:42Z,2025-10-03T09:16:42Z,122.50800800323486,33.81028, -84.36801,2.004903845931848,266.33097181096673,3.0,362.55911859539196,4.491864998563073,4.326203025135668,136.69284594566932,48.089656829833984,53.712947845458984,10.0,82.18949766248913,0.0
2025-10-03T13:16:45Z,2025-10-03T09:16:45Z,125.50732207298279,33.81018, -84.36792,2.0042044348237207,266.3620718065649,3.0,376.1470835991946,4.529538055910027,4.326203025135668,143.7106705827537,50.680545806884766,56.303836822509766,10.0,128.04231975154337,0.0
2025-10-03T13:16:48Z,2025-10-03T09:16:48Z,128.50949001312256,33.81008, -84.36783,2.003604777928482,266.67675874289125,3.0,390.07991123766584,4.711931686654616,4.590065783487025,144.2321665457584,44.83794403076172,50.46123504638672,10.0,6580.561006891344,0.0
2025-10-03T13:16:51Z,2025-10-03T09:16:51Z,131.51174700260162,33.80998, -84.36775,2.0030906478651596,267.24296739604324,3.0,403.22141956589536,4.448068845137068,4.498589195984984,144.92185957390117,61.58887481689453,67.21216583251953,10.0,128.4853429617635,0.0
2025-10-03T13:16:54Z,2025-10-03T09:16:54Z,134.51420104503632,33.80988, -84.36769,2.0026498445149876,267.7478826539591,3.0,415.96245373402587,4.1188866228428855,4.3089289436256095,149.86729204401522,62.14964294433594,67.77293395996094,10.0,65.6209272329702,0.0
2025-10-03T13:16:57Z,2025-10-03T09:16:57Z,137.5161190032959,33.80979, -84.36763,2.0023914907725793,268.34521198645234,3.0,427.58639861044367,3.561749368307851,4.131362443112471,153.61786101314075,48.695430755615234,54.318721771240234,10.0,50.23047524298677,0.0
2025-10-03T13:16:59Z,2025-10-03T09:16:59Z,139.50744605064392,33.80970, -84.36758,2.001466255526139,268.21257376484573,3.0,437.77917695419654,4.535721243990794,4.131362443112471,148.20582836173915,52.09512710571289,57.71841812133789,10.0,39.16655866065152,0.0
